```,click_start_Date,click_start_Time,Click_EndDate,Click_EndTime,AdID,DisplayDate,DisplayTime,,,
499,2008-2-12,22:07:25,2008-2-12,22:07:49,427650848,2008-2-12,22:07:03,,,
498,2008-2-12,22:34:20,2008-2-12,22:34:37,794859272,2008-2-12,22:34:00,,,
432,2008-2-13,14:45:04,2008-2-13,14:45:43,144064885,2008-2-13,14:45:01,,,
494,2008-2-13,18:17:44,2008-2-13,18:18:12,485703482,2008-2-13,18:17:16,,,
489,2008-2-15,21:03:41,2008-2-15,21:03:43,353936712,2008-2-15,21:03:10,,,
293,2008-2-15,21:33:56,2008-2-15,21:34:26,485703482,2008-2-15,21:33:41,,,
493,2008-2-16,18:31:25,2008-2-16,18:31:31,975936218,2008-2-16,18:31:02,,,
413,2008-2-16,19:41:21,2008-2-16,19:41:38,598122757,2008-2-16,19:41:13,,,
299,2008-2-16,20:27:33,2008-2-16,20:27:44,741578443,2008-2-16,20:27:20,,,
494,2008-2-19,14:20:36,2008-2-19,14:20:46,462604504,2008-2-19,14:20:11,,,
440,2008-2-20,17:30:53,2008-2-20,17:31:18,371367041,2008-2-20,17:30:37,,,
335,2008-2-20,17:45:42,2008-2-20,17:45:44,979401844,2008-2-20,17:45:30,,,
449,2008-2-20,21:06:59,2008-2-20,21:07:26,904392445,2008-2-20,21:06:53,,,
382,2008-2-23,16:33:03,2008-2-23,16:33:10,227746218,2008-2-23,16:32:37,,,
443,2008-2-24,13:25:24,2008-2-24,13:25:30,188856256,2008-2-24,13:25:17,,,
495,2008-2-24,21:00:48,2008-2-24,21:01:27,671956331,2008-2-24,21:00:36,,,
400,2008-2-24,21:43:55,2008-2-24,21:44:32,527683592,2008-2-24,21:43:55,,,
442,2008-2-25,02:25:54,2008-2-25,02:26:07,91964030,2008-2-25,02:25:40,,,
161,2008-2-29,01:13:37,2008-2-29,01:13:53,313238929,2008-2-29,01:13:16,,,
457,2008-2-29,11:54:23,2008-2-29,11:54:30,534561367,2008-2-29,11:54:04,,,
490,2008-2-29,19:21:08,2008-2-29,19:21:35,81345445,2008-2-29,19:20:58,,,
423,2008-3-1,04:07:15,2008-3-1,04:07:18,396044898,2008-3-1,04:06:41,,,
490,2008-3-2,03:10:56,2008-3-2,03:11:37,752648657,2008-3-2,03:10:51,,,
176,2008-3-2,04:53:36,2008-3-2,04:53:38,335561018,2008-3-2,04:53:09,,,
456,2008-3-3,00:43:53,2008-3-3,00:43:56,977575373,2008-3-3,00:43:52,,,
484,2008-3-3,14:21:58,2008-3-3,14:22:28,353936712,2008-3-3,14:21:33,,,
230,2008-3-3,14:49:29,2008-3-3,14:49:57,60912883,2008-3-3,14:49:22,,,
413,2008-3-5,10:32:17,2008-3-5,10:32:27,726969374,2008-3-5,10:31:47,,,
388,2008-3-7,00:26:04,2008-3-7,00:26:21,784258005,2008-3-7,00:25:33,,,
487,2008-3-7,20:07:58,2008-3-7,20:08:30,979401844,2008-3-7,20:07:26,,,
429,2008-3-8,14:36:43,2008-3-8,14:36:46,476442702,2008-3-8,14:36:34,,,
37,2008-3-8,21:13:34,2008-3-8,21:14:21,883257545,2008-3-8,21:13:25,,,
417,2008-3-9,01:36:39,2008-3-9,01:37:33,679075641,2008-3-9,01:36:23,,,
479,2008-3-10,16:36:37,2008-3-10,16:36:55,127355935,2008-3-10,16:36:34,,,
482,2008-3-11,10:14:35,2008-3-11,10:15:03,645254494,2008-3-11,10:14:21,,,
484,2008-3-13,23:39:51,2008-3-13,23:40:45,395793229,2008-3-13,23:39:30,,,
485,2008-3-15,17:06:08,2008-3-15,17:06:38,227746218,2008-3-15,17:05:52,,,
435,2008-3-16,03:36:16,2008-3-16,03:36:43,902383085,2008-3-16,03:36:07,,,
427,2008-3-16,04:48:38,2008-3-16,04:48:59,94896693,2008-3-16,04:48:15,,,
480,2008-3-16,22:52:51,2008-3-16,22:53:04,67952524,2008-3-16,22:52:37,,,
272,2008-3-16,23:28:43,2008-3-16,23:28:43,257486418,2008-3-16,23:28:34,,,
120,2008-3-17,20:48:04,2008-3-17,20:49:00,927929508,2008-3-17,20:48:03,,,
497,2008-3-17,20:48:32,2008-3-17,20:48:40,751026459,2008-3-17,20:48:13,,,
457,2008-3-19,13:13:07,2008-3-19,13:13:27,114352997,2008-3-19,13:12:53,,,
491,2008-3-20,21:34:32,2008-3-20,21:34:39,764747665,2008-3-20,21:34:02,,,
460,2008-3-23,02:15:08,2008-3-23,02:15:19,148289366,2008-3-23,02:15:06,,,
453,2008-3-24,16:33:34,2008-3-24,16:33:59,684873472,2008-3-24,16:33:09,,,
426,2008-3-27,18:37:54,2008-3-27,18:38:34,313238929,2008-3-27,18:37:48,,,
483,2008-3-28,03:14:36,2008-3-28,03:14:54,497924076,2008-3-28,03:14:15,,,
466,2008-3-29,04:41:34,2008-3-29,04:42:24,285832675,2008-3-29,04:41:09,,,
76,2008-3-30,07:38:56,2008-3-30,07:39:07,991669711,2008-3-30,07:38:44,,,
224,2008-3-30,09:37:10,2008-3-30,09:37:49,372977360,2008-3-30,09:37:01,,,
490,2008-4-1,03:31:34,2008-4-1,03:32:04,363743428,2008-4-1,03:31:09,,,
79,2008-4-2,09:21:40,2008-4-2,09:21:59,251344904,2008-4-2,09:21:27,,,
416,2008-4-3,22:23:24,2008-4-3,22:23:28,697492015,2008-4-3,22:22:56,,,
308,2008-4-4,01:56:36,2008-4-4,01:56:56,330285214,2008-4-4,01:56:31,,,
300,2008-4-4,08:25:33,2008-4-4,08:25:41,191164697,2008-4-4,08:25:28,,,
440,2008-4-6,07:33:23,2008-4-6,07:33:49,814363950,2008-4-6,07:33:15,,,
324,2008-4-6,16:01:33,2008-4-6,16:01:48,531218893,2008-4-6,16:01:13,,,
477,2008-4-7,05:43:54,2008-4-7,05:44:02,396044898,2008-4-7,05:43:50,,,
495,2008-4-7,23:12:57,2008-4-7,23:13:30,849866835,2008-4-7,23:12:38,,,
428,2008-4-10,12:05:38,2008-4-10,12:06:06,491342115,2008-4-10,12:05:33,,,
484,2008-4-10,14:01:31,2008-4-10,14:02:05,716155574,2008-4-10,14:01:20,,,
241,2008-4-11,11:00:22,2008-4-11,11:00:58,90995248,2008-4-11,11:00:16,,,
339,2008-4-14,02:15:40,2008-4-14,02:16:05,661209384,2008-4-14,02:15:35,,,
362,2008-4-14,08:04:36,2008-4-14,08:04:49,506628970,2008-4-14,08:04:06,,,
438,2008-4-17,07:37:04,2008-4-17,07:37:13,243604544,2008-4-17,07:37:01,,,
473,2008-4-17,22:45:25,2008-4-17,22:45:28,88984273,2008-4-17,22:45:04,,,
426,2008-4-20,02:06:01,2008-4-20,02:06:34,91964030,2008-4-20,02:05:38,,,
459,2008-4-20,21:14:36,2008-4-20,21:14:43,77695838,2008-4-20,21:14:32,,,
66,2008-4-23,08:31:14,2008-4-23,08:31:39,725517691,2008-4-23,08:30:53,,,
491,2008-4-23,09:32:55,2008-4-23,09:33:09,782763467,2008-4-23,09:32:28,,,
86,2008-4-23,10:06:29,2008-4-23,10:07:23,396962320,2008-4-23,10:06:00,,,
472,2008-4-23,22:40:47,2008-4-23,22:40:55,970786556,2008-4-23,22:40:44,,,
498,2008-4-24,05:18:35,2008-4-24,05:18:37,228842167,2008-4-24,05:18:08,,,
482,2008-4-25,19:52:21,2008-4-25,19:52:27,752014362,2008-4-25,19:52:19,,,
195,2008-4-27,02:30:24,2008-4-27,02:30:40,587147125,2008-4-27,02:29:49,,,
457,2008-4-27,23:20:49,2008-4-27,23:20:56,156610884,2008-4-27,23:20:26,,,
455,2008-4-28,02:17:09,2008-4-28,02:17:16,51364782,2008-4-28,02:17:01,,,
19,2008-4-28,06:12:52,2008-4-28,06:12:53,959442615,2008-4-28,06:12:19,,,
423,2008-4-29,02:33:29,2008-4-29,02:33:48,376101238,2008-4-29,02:33:25,,,
403,2008-4-29,11:16:07,2008-4-29,11:16:24,538848730,2008-4-29,11:15:40,,,
473,2008-4-30,19:53:23,2008-4-30,19:53:32,591369931,2008-4-30,19:52:55,,,
464,2008-5-2,17:10:39,2008-5-2,17:10:48,817626642,2008-5-2,17:10:15,,,
493,2008-5-4,14:17:45,2008-5-4,14:17:58,409664056,2008-5-4,14:17:13,,,
406,2008-5-5,09:14:24,2008-5-5,09:14:25,84721212,2008-5-5,09:14:23,,,
494,2008-5-6,03:30:03,2008-5-6,03:30:13,398148580,2008-5-6,03:29:59,,,
417,2008-5-7,05:28:42,2008-5-7,05:29:01,482306533,2008-5-7,05:28:36,,,
84,2008-5-7,07:13:22,2008-5-7,07:13:47,531363478,2008-5-7,07:12:50,,,
354,2008-5-7,19:31:42,2008-5-7,19:31:45,884158067,2008-5-7,19:31:32,,,
231,2008-5-9,03:29:37,2008-5-9,03:30:24,496838803,2008-5-9,03:29:27,,,
478,2008-5-13,02:45:56,2008-5-13,02:46:15,921991189,2008-5-13,02:45:27,,,
466,2008-5-13,13:30:09,2008-5-13,13:30:23,930463260,2008-5-13,13:29:42,,,
495,2008-5-13,21:11:08,2008-5-13,21:11:27,319532664,2008-5-13,21:10:57,,,
421,2008-5-14,05:20:15,2008-5-14,05:20:25,937624950,2008-5-14,05:19:55,,,
491,2008-5-15,06:49:24,2008-5-15,06:49:45,58948366,2008-5-15,06:49:07,,,
419,2008-5-16,19:58:22,2008-5-16,19:58:34,89977840,2008-5-16,19:57:48,,,
469,2008-5-17,05:30:44,2008-5-17,05:31:33,650089476,2008-5-17,05:30:33,,,
67,2008-5-18,05:06:10,2008-5-18,05:06:17,94896693,2008-5-18,05:05:41,,,
268,2008-5-18,06:20:12,2008-5-18,06:20:41,107544776,2008-5-18,06:19:58,,,
489,2008-5-18,19:52:51,2008-5-18,19:53:02,679075641,2008-5-18,19:52:18,,,
432,2008-5-19,01:03:49,2008-5-19,01:03:55,805911404,2008-5-19,01:03:17,,,
482,2008-5-19,15:18:04,2008-5-19,15:18:15,250883241,2008-5-19,15:17:46,,,
81,2008-5-20,07:43:42,2008-5-20,07:44:06,32541119,2008-5-20,07:43:26,,,
425,2008-5-21,04:22:01,2008-5-21,04:22:36,161320363,2008-5-21,04:21:53,,,
417,2008-5-22,14:28:01,2008-5-22,14:28:06,62172527,2008-5-22,14:28:00,,,
314,2008-5-23,11:50:43,2008-5-23,11:51:04,579187689,2008-5-23,11:50:18,,,
427,2008-5-23,21:09:19,2008-5-23,21:09:45,759673584,2008-5-23,21:08:56,,,
472,2008-5-25,09:20:20,2008-5-25,09:20:21,243012928,2008-5-25,09:19:55,,,
498,2008-5-25,16:25:51,2008-5-25,16:26:06,528227334,2008-5-25,16:25:36,,,
485,2008-5-27,08:07:45,2008-5-27,08:08:13,764655494,2008-5-27,08:07:22,,,
450,2008-5-27,15:39:52,2008-5-27,15:40:46,213943638,2008-5-27,15:39:42,,,
427,2008-5-29,00:55:14,2008-5-29,00:55:27,733811507,2008-5-29,00:54:48,,,
439,2008-5-31,21:53:48,2008-5-31,21:54:16,771992253,2008-5-31,21:53:23,,,
431,2008-6-1,22:44:54,2008-6-1,22:45:12,88620503,2008-6-1,22:44:45,,,
455,2008-6-2,08:04:54,2008-6-2,08:04:59,476442702,2008-6-2,08:04:22,,,
422,2008-6-3,02:17:43,2008-6-3,02:17:55,115293061,2008-6-3,02:17:17,,,
481,2008-6-3,11:50:06,2008-6-3,11:50:12,907199366,2008-6-3,11:50:01,,,
427,2008-6-4,00:39:48,2008-6-4,00:40:16,774951427,2008-6-4,00:39:29,,,
426,2008-6-6,03:35:55,2008-6-6,03:36:47,949773282,2008-6-6,03:35:29,,,
490,2008-6-6,23:50:14,2008-6-6,23:50:43,490472452,2008-6-6,23:49:50,,,
58,2008-6-7,09:00:00,2008-6-7,09:00:56,78589890,2008-6-7,08:59:46,,,
170,2008-6-9,22:41:39,2008-6-9,22:42:15,149936005,2008-6-9,22:41:38,,,
473,2008-6-10,22:15:51,2008-6-10,22:15:58,443848750,2008-6-10,22:15:41,,,
379,2008-6-11,11:10:00,2008-6-11,11:10:39,941404633,2008-6-11,11:09:39,,,
483,2008-6-12,22:26:31,2008-6-12,22:26:40,462553365,2008-6-12,22:26:28,,,
250,2008-6-13,12:27:49,2008-6-13,12:27:54,71928786,2008-6-13,12:27:16,,,
416,2008-6-13,18:38:49,2008-6-13,18:39:19,460267711,2008-6-13,18:38:18,,,
439,2008-6-14,06:13:04,2008-6-14,06:13:18,89977840,2008-6-14,06:12:57,,,
412,2008-6-15,17:53:11,2008-6-15,17:53:14,599541550,2008-6-15,17:52:50,,,
161,2008-6-16,06:12:27,2008-6-16,06:12:41,545851085,2008-6-16,06:12:11,,,
412,2008-6-18,22:14:34,2008-6-18,22:14:45,167689334,2008-6-18,22:14:34,,,
490,2008-6-20,07:24:15,2008-6-20,07:25:02,677948978,2008-6-20,07:23:54,,,
497,2008-6-20,13:51:01,2008-6-20,13:51:20,198692112,2008-6-20,13:50:42,,,
439,2008-6-21,04:42:51,2008-6-21,04:42:59,243604544,2008-6-21,04:42:43,,,
427,2008-6-21,13:06:26,2008-6-21,13:06:50,25427930,2008-6-21,13:06:07,,,
84,2008-6-22,07:45:10,2008-6-22,07:45:19,642188290,2008-6-22,07:44:56,,,
472,2008-6-22,16:33:13,2008-6-22,16:33:25,56432761,2008-6-22,16:33:12,,,
279,2008-6-22,23:20:29,2008-6-22,23:20:52,110032967,2008-6-22,23:20:02,,,
495,2008-6-24,02:33:03,2008-6-24,02:33:07,813225820,2008-6-24,02:32:44,,,
287,2008-6-26,08:01:08,2008-6-26,08:01:29,29759227,2008-6-26,08:00:34,,,
480,2008-6-26,20:28:56,2008-6-26,20:29:13,343860335,2008-6-26,20:28:22,,,
498,2008-6-27,04:29:58,2008-6-27,04:30:12,949773282,2008-6-27,04:29:49,,,
479,2008-6-27,14:38:31,2008-6-27,14:38:46,372125285,2008-6-27,14:38:22,,,
477,2008-6-27,16:27:40,2008-6-27,16:27:50,940114001,2008-6-27,16:27:18,,,
468,2008-6-27,16:30:26,2008-6-27,16:30:53,556951804,2008-6-27,16:30:19,,,
129,2008-6-28,00:50:13,2008-6-28,00:50:14,285676863,2008-6-28,00:50:10,,,
128,2008-6-28,03:41:32,2008-6-28,03:41:55,88620503,2008-6-28,03:41:20,,,
498,2008-6-29,01:14:04,2008-6-29,01:14:13,161090885,2008-6-29,01:13:33,,,
448,2008-6-29,10:02:06,2008-6-29,10:02:22,190653849,2008-6-29,10:02:00,,,
484,2008-7-1,23:52:15,2008-7-1,23:52:37,294482762,2008-7-1,23:51:48,,,
480,2008-7-2,13:18:04,2008-7-2,13:18:21,32541119,2008-7-2,13:17:46,,,
435,2008-7-3,10:00:55,2008-7-3,10:01:06,257697442,2008-7-3,10:00:33,,,
335,2008-7-3,11:08:43,2008-7-3,11:08:48,272189555,2008-7-3,11:08:43,,,
455,2008-7-4,03:53:19,2008-7-4,03:53:54,115293061,2008-7-4,03:53:09,,,
482,2008-7-4,12:56:40,2008-7-4,12:56:54,645804531,2008-7-4,12:56:26,,,
418,2008-7-6,01:19:21,2008-7-6,01:19:39,940114001,2008-7-6,01:19:14,,,
432,2008-7-6,09:04:28,2008-7-6,09:05:18,484099105,2008-7-6,09:04:27,,,
99,2008-7-8,10:21:04,2008-7-8,10:21:39,38462410,2008-7-8,10:20:57,,,
38,2008-7-8,17:20:29,2008-7-8,17:20:56,639850335,2008-7-8,17:20:12,,,
486,2008-7-8,18:37:58,2008-7-8,18:38:22,771992253,2008-7-8,18:37:54,,,
404,2008-7-8,19:30:58,2008-7-8,19:31:31,89977840,2008-7-8,19:30:27,,,
431,2008-7-9,00:00:58,2008-7-9,00:01:05,978615902,2008-7-9,00:00:53,,,
406,2008-7-9,05:36:59,2008-7-9,05:37:34,955565528,2008-7-9,05:36:24,,,
304,2008-7-12,07:39:16,2008-7-12,07:39:20,213943638,2008-7-12,07:38:53,,,
432,2008-7-13,08:36:29,2008-7-13,08:36:34,101406288,2008-7-13,08:36:03,,,
143,2008-7-13,21:38:41,2008-7-13,21:38:43,380658047,2008-7-13,21:38:07,,,
479,2008-7-14,11:33:02,2008-7-14,11:34:01,927929508,2008-7-14,11:33:01,,,
103,2008-7-16,00:29:33,2008-7-16,00:29:54,92972567,2008-7-16,00:29:20,,,
492,2008-7-16,02:24:23,2008-7-16,02:25:00,689809525,2008-7-16,02:23:52,,,
475,2008-7-16,15:19:54,2008-7-16,15:20:07,733083757,2008-7-16,15:19:49,,,
138,2008-7-17,23:36:18,2008-7-17,23:36:19,912488921,2008-7-17,23:36:05,,,
347,2008-7-19,01:26:41,2008-7-19,01:27:02,225983496,2008-7-19,01:26:12,,,
166,2008-7-19,13:02:24,2008-7-19,13:02:39,458963060,2008-7-19,13:02:11,,,
440,2008-7-19,22:27:10,2008-7-19,22:28:05,294907598,2008-7-19,22:27:00,,,
438,2008-7-20,06:46:25,2008-7-20,06:46:44,443848750,2008-7-20,06:46:19,,,
500,2008-7-21,00:15:10,2008-7-21,00:15:11,90827216,2008-7-21,00:15:02,,,
485,2008-7-21,06:26:08,2008-7-21,06:26:23,462553365,2008-7-21,06:25:49,,,
474,2008-7-21,15:18:51,2008-7-21,15:19:22,993487538,2008-7-21,15:18:47,,,
429,2008-7-21,15:41:06,2008-7-21,15:41:16,473139322,2008-7-21,15:41:06,,,
413,2008-7-22,02:27:05,2008-7-22,02:27:28,25427930,2008-7-22,02:26:44,,,
416,2008-7-22,16:02:19,2008-7-22,16:02:26,949027739,2008-7-22,16:02:08,,,
461,2008-7-24,19:30:08,2008-7-24,19:30:20,156322892,2008-7-24,19:29:44,,,
315,2008-7-24,21:53:16,2008-7-24,21:53:38,294704549,2008-7-24,21:53:10,,,
80,2008-7-26,10:04:36,2008-7-26,10:05:02,89692019,2008-7-26,10:04:32,,,
481,2008-7-27,01:54:23,2008-7-27,01:54:44,716155574,2008-7-27,01:53:52,,,
477,2008-7-29,03:03:17,2008-7-29,03:03:24,500196182,2008-7-29,03:03:02,,,
280,2008-7-29,10:25:13,2008-7-29,10:25:43,410062486,2008-7-29,10:25:01,,,
370,2008-7-29,11:30:34,2008-7-29,11:30:35,329384636,2008-7-29,11:30:09,,,
427,2008-7-31,00:54:24,2008-7-31,00:54:50,844737783,2008-7-31,00:53:53,,,
408,2008-7-31,08:35:12,2008-7-31,08:35:35,393265215,2008-7-31,08:35:04,,,
402,2008-7-31,13:16:58,2008-7-31,13:17:55,942999049,2008-7-31,13:16:29,,,
153,2008-8-1,18:38:29,2008-8-1,18:38:29,812625339,2008-8-1,18:38:28,,,
461,2008-8-1,21:49:16,2008-8-1,21:49:20,213943638,2008-8-1,21:48:42,,,
437,2008-8-2,05:20:33,2008-8-2,05:21:05,62172527,2008-8-2,05:20:19,,,
436,2008-8-2,12:41:56,2008-8-2,12:42:05,335561018,2008-8-2,12:41:26,,,
453,2008-8-3,05:29:10,2008-8-3,05:29:21,799000801,2008-8-3,05:28:58,,,
435,2008-8-4,15:26:36,2008-8-4,15:26:39,330285214,2008-8-4,15:26:06,,,
499,2008-8-5,04:50:46,2008-8-5,04:50:59,513802507,2008-8-5,04:50:31,,,
482,2008-8-6,02:46:24,2008-8-6,02:46:39,108028312,2008-8-6,02:46:00,,,
411,2008-8-6,21:13:17,2008-8-6,21:13:33,77695838,2008-8-6,21:13:11,,,
453,2008-8-6,21:58:21,2008-8-6,21:58:45,191164697,2008-8-6,21:58:04,,,
466,2008-8-7,15:19:58,2008-8-7,15:20:31,214498657,2008-8-7,15:19:48,,,
418,2008-8-8,02:54:46,2008-8-8,02:54:54,411909631,2008-8-8,02:54:16,,,
220,2008-8-8,06:10:22,2008-8-8,06:10:24,94896693,2008-8-8,06:10:02,,,
299,2008-8-8,07:35:28,2008-8-8,07:36:28,116452252,2008-8-8,07:35:23,,,
406,2008-8-9,11:52:31,2008-8-9,11:52:46,721816654,2008-8-9,11:52:24,,,
420,2008-8-10,13:01:03,2008-8-10,13:01:28,441274285,2008-8-10,13:00:38,,,
482,2008-8-10,17:56:23,2008-8-10,17:56:53,575007037,2008-8-10,17:56:03,,,
447,2008-8-11,02:26:35,2008-8-11,02:27:13,296973894,2008-8-11,02:26:16,,,
499,2008-8-11,07:07:24,2008-8-11,07:07:39,814363950,2008-8-11,07:06:53,,,
471,2008-8-13,03:16:13,2008-8-13,03:16:24,429489946,2008-8-13,03:15:41,,,
439,2008-8-13,23:08:18,2008-8-13,23:08:43,205384830,2008-8-13,23:08:12,,,
436,2008-8-14,15:52:54,2008-8-14,15:53:34,864347904,2008-8-14,15:52:48,,,
425,2008-8-17,20:30:20,2008-8-17,20:30:55,469996285,2008-8-17,20:30:07,,,
479,2008-8-19,00:25:52,2008-8-19,00:26:29,598109790,2008-8-19,00:25:39,,,
493,2008-8-19,11:43:50,2008-8-19,11:44:15,173438721,2008-8-19,11:43:49,,,
468,2008-8-21,09:50:25,2008-8-21,09:51:24,534561367,2008-8-21,09:50:20,,,
491,2008-8-21,14:44:59,2008-8-21,14:45:20,728311171,2008-8-21,14:44:36,,,
427,2008-8-21,17:43:16,2008-8-21,17:43:25,765201484,2008-8-21,17:43:00,,,
435,2008-8-22,02:49:23,2008-8-22,02:49:25,55937134,2008-8-22,02:48:50,,,
293,2008-8-26,05:25:52,2008-8-26,05:26:08,874717834,2008-8-26,05:25:24,,,
427,2008-8-27,17:34:21,2008-8-27,17:34:37,774951427,2008-8-27,17:34:04,,,
416,2008-8-27,21:28:24,2008-8-27,21:28:31,556951804,2008-8-27,21:27:52,,,
449,2008-8-28,09:32:28,2008-8-28,09:33:17,449368633,2008-8-28,09:31:57,,,
428,2008-8-28,18:14:50,2008-8-28,18:14:57,311010301,2008-8-28,18:14:24,,,
497,2008-8-29,07:13:46,2008-8-29,07:13:51,155877543,2008-8-29,07:13:17,,,
484,2008-8-29,14:57:07,2008-8-29,14:57:26,319272134,2008-8-29,14:57:02,,,
441,2008-8-29,17:59:19,2008-8-29,18:00:18,531218893,2008-8-29,17:59:10,,,
497,2008-8-29,18:06:52,2008-8-29,18:07:19,414267678,2008-8-29,18:06:25,,,
422,2008-8-30,04:14:28,2008-8-30,04:14:43,860795654,2008-8-30,04:14:11,,,
417,2008-8-30,11:32:32,2008-8-30,11:33:19,709233051,2008-8-30,11:32:23,,,
462,2008-8-30,23:55:44,2008-8-30,23:56:06,389271882,2008-8-30,23:55:27,,,
484,2008-8-31,13:15:32,2008-8-31,13:15:38,805410058,2008-8-31,13:15:19,,,
420,2008-9-1,07:52:50,2008-9-1,07:53:06,866230323,2008-9-1,07:52:43,,,
427,2008-9-3,09:34:07,2008-9-3,09:34:37,55937134,2008-9-3,09:33:51,,,
107,2008-9-4,01:49:43,2008-9-4,01:49:53,684873472,2008-9-4,01:49:15,,,
458,2008-9-4,12:29:21,2008-9-4,12:29:36,101406288,2008-9-4,12:29:18,,,
467,2008-9-5,14:54:15,2008-9-5,14:54:22,62172527,2008-9-5,14:53:46,,,
454,2008-9-5,16:50:51,2008-9-5,16:51:18,764655494,2008-9-5,16:50:20,,,
466,2008-9-6,17:42:40,2008-9-6,17:43:11,108028312,2008-9-6,17:42:31,,,
95,2008-9-8,01:57:49,2008-9-8,01:57:55,44740140,2008-9-8,01:57:25,,,
419,2008-9-8,02:13:37,2008-9-8,02:14:20,499864274,2008-9-8,02:13:26,,,
435,2008-9-9,11:43:16,2008-9-9,11:43:17,999185109,2008-9-9,11:42:44,,,
475,2008-9-9,19:15:35,2008-9-9,19:15:46,257486418,2008-9-9,19:15:23,,,
446,2008-9-9,20:51:54,2008-9-9,20:52:03,765201484,2008-9-9,20:51:24,,,
491,2008-9-9,23:08:44,2008-9-9,23:09:02,477275539,2008-9-9,23:08:19,,,
485,2008-9-10,23:10:21,2008-9-10,23:10:42,929926443,2008-9-10,23:10:06,,,
99,2008-9-11,09:54:13,2008-9-11,09:54:28,294907598,2008-9-11,09:53:45,,,
286,2008-9-11,21:06:25,2008-9-11,21:06:59,113330568,2008-9-11,21:06:24,,,
405,2008-9-11,22:43:07,2008-9-11,22:43:35,311010301,2008-9-11,22:42:33,,,
418,2008-9-13,01:33:29,2008-9-13,01:33:31,257486418,2008-9-13,01:33:00,,,
474,2008-9-14,04:47:53,2008-9-14,04:48:05,435045202,2008-9-14,04:47:47,,,
488,2008-9-16,07:37:26,2008-9-16,07:37:27,993826236,2008-9-16,07:36:55,,,
428,2008-9-16,09:55:00,2008-9-16,09:55:27,511170206,2008-9-16,09:54:37,,,
495,2008-9-17,20:07:31,2008-9-17,20:07:34,587772229,2008-9-17,20:07:22,,,
347,2008-9-18,13:39:59,2008-9-18,13:40:41,315004189,2008-9-18,13:39:26,,,
467,2008-9-19,13:23:16,2008-9-19,13:24:06,191990161,2008-9-19,13:23:11,,,
422,2008-9-21,15:46:53,2008-9-21,15:47:01,32541119,2008-9-21,15:46:44,,,
414,2008-9-22,05:08:40,2008-9-22,05:08:55,645254494,2008-9-22,05:08:10,,,
494,2008-9-22,05:28:34,2008-9-22,05:28:58,949149696,2008-9-22,05:28:34,,,
487,2008-9-22,18:23:23,2008-9-22,18:23:59,497823280,2008-9-22,18:23:11,,,
231,2008-9-23,01:07:39,2008-9-23,01:08:00,25427930,2008-9-23,01:07:14,,,
436,2008-9-24,08:01:04,2008-9-24,08:01:28,294482762,2008-9-24,08:01:02,,,
429,2008-9-25,04:49:52,2008-9-25,04:49:53,734846677,2008-9-25,04:49:39,,,
460,2008-9-26,04:39:41,2008-9-26,04:39:49,784258005,2008-9-26,04:39:19,,,
498,2008-9-26,10:38:35,2008-9-26,10:38:37,729430770,2008-9-26,10:38:26,,,
469,2008-9-26,22:08:57,2008-9-26,22:09:50,445284595,2008-9-26,22:08:51,,,
491,2008-9-26,23:17:37,2008-9-26,23:17:51,988578192,2008-9-26,23:17:20,,,
457,2008-10-1,15:36:45,2008-10-1,15:36:47,191164697,2008-10-1,15:36:29,,,
431,2008-10-2,07:37:06,2008-10-2,07:37:07,473139322,2008-10-2,07:36:48,,,
425,2008-10-3,06:31:52,2008-10-3,06:32:16,679075641,2008-10-3,06:31:22,,,
428,2008-10-4,03:27:29,2008-10-4,03:27:47,961848254,2008-10-4,03:27:04,,,
183,2008-10-4,08:22:06,2008-10-4,08:22:30,518646184,2008-10-4,08:21:52,,,
494,2008-10-4,08:26:35,2008-10-4,08:26:44,148289366,2008-10-4,08:26:13,,,
267,2008-10-7,17:18:42,2008-10-7,17:19:16,95341436,2008-10-7,17:18:21,,,
34,2008-10-7,20:05:36,2008-10-7,20:06:18,435045202,2008-10-7,20:05:22,,,
444,2008-10-7,23:30:12,2008-10-7,23:30:37,359796001,2008-10-7,23:29:51,,,
417,2008-10-9,02:32:49,2008-10-9,02:32:54,556951804,2008-10-9,02:32:44,,,
457,2008-10-9,18:05:23,2008-10-9,18:05:42,764747665,2008-10-9,18:05:12,,,
56,2008-10-10,01:50:02,2008-10-10,01:50:55,370850529,2008-10-10,01:49:55,,,
447,2008-10-10,09:41:44,2008-10-10,09:42:09,468249675,2008-10-10,09:41:44,,,
414,2008-10-10,12:24:47,2008-10-10,12:25:22,646187283,2008-10-10,12:24:40,,,
428,2008-10-11,10:53:37,2008-10-11,10:54:00,927929508,2008-10-11,10:53:26,,,
424,2008-10-11,18:07:41,2008-10-11,18:08:07,949773282,2008-10-11,18:07:24,,,
495,2008-10-12,10:11:45,2008-10-12,10:12:10,453915330,2008-10-12,10:11:28,,,
488,2008-10-13,09:44:32,2008-10-13,09:44:50,780382815,2008-10-13,09:44:29,,,
273,2008-10-14,02:22:48,2008-10-14,02:23:10,999185109,2008-10-14,02:22:32,,,
429,2008-10-15,14:11:49,2008-10-15,14:12:02,679075641,2008-10-15,14:11:29,,,
489,2008-10-15,20:47:02,2008-10-15,20:47:48,844737783,2008-10-15,20:46:37,,,
